datetime,tso_forecast,corrected_mean,corrected_q10,corrected_q50,corrected_q90
2023-01-01 00:00:00,3242.98,3226.8650764184313,3178.9491627316593,3204.3151591673195,3241.4530191882986
2023-01-01 01:00:00,3261.84,3222.2989310242806,3183.77419078354,3235.6196887043807,3277.6761043648467
2023-01-01 02:00:00,3277.94,3277.8109017367215,3232.728532395586,3253.9039913720717,3268.9928251479932
2023-01-01 03:00:00,3248.44,3176.755790880202,3148.454741376596,3191.3296797846197,3216.3103046208253
2023-01-01 04:00:00,3253.6,3214.019889241828,3143.212387626539,3203.911154349575,3225.921172367631
2023-01-01 05:00:00,3394.53,3333.1303995111725,3345.6553855420016,3348.9346595405805,3401.4931685619476
2023-01-01 06:00:00,3357.69,3353.678304419855,3307.600244208197,3343.280600902115,3398.8844773859914
2023-01-01 07:00:00,3404.59,3327.318768276424,3342.6412151140025,3347.901873306317,3400.7316731756023
2023-01-01 08:00:00,3452.71,3441.2707736289863,3421.762435095619,3418.8630057387777,3466.287236076732
2023-01-01 09:00:00,3436.87,3407.415449300547,3378.4648294981703,3414.060533485256,3467.402900357025
2023-01-01 10:00:00,3434.1,3383.2913938281363,3394.1695816474444,3404.1639360720505,3417.4656140887064
2023-01-01 11:00:00,3502.63,3433.4834388930935,3422.0923054236873,3472.256741261964,3503.8569598837025
2023-01-01 12:00:00,3490.33,3479.5343939738054,3459.961469614456,3465.5941970500644,3503.7859450565647
2023-01-01 13:00:00,3543.15,3508.1353591450593,3493.9815434909947,3505.4292767358534,3520.034046883894
2023-01-01 14:00:00,3602.11,3575.595226068401,3551.802534044824,3568.409807751117,3614.843090426604
2023-01-01 15:00:00,3726.76,3677.536032582961,3652.752930149774,3706.1693440402214,3700.9969437605687
2023-01-01 16:00:00,3772.48,3713.1186815720966,3647.978165073963,3750.8711105400757,3770.726534854355
2023-01-01 17:00:00,3797.91,3757.6632362074647,3714.7894566545087,3772.812367058731,3755.320262027813
2023-01-01 18:00:00,3692.5,3654.2509937155146,3648.815624126579,3641.498263318564,3664.7319043737994
2023-01-01 19:00:00,3625.8,3600.1957074396437,3588.627161714321,3602.628966808417,3623.7385639940762
2023-01-01 20:00:00,3572.71,3528.756250936396,3465.412873494804,3563.6499806003144,3557.9701709797473
2023-01-01 21:00:00,3598.46,3577.529809004222,3570.0669851663383,3581.4862858151155,3604.891406262477
