datetime,mean,q10,q90
2025-12-13 00:00:00,123.12876234878696,50.97692634604765,195.2805983515263
2025-12-13 01:00:00,117.85415299777164,45.70231699503232,190.00598900051097
2025-12-13 02:00:00,117.41337525860979,45.261539255870474,189.5652112613491
2025-12-13 03:00:00,125.7939849572815,53.64214895454218,197.9458209600208
2025-12-13 04:00:00,117.11275723656644,44.96092123382712,189.26459323930575
2025-12-13 05:00:00,111.65564007292352,39.5038040701842,183.80747607566283
2025-12-13 06:00:00,110.56684064801235,38.41500464527303,182.71867665075166
2025-12-13 07:00:00,114.92975830658018,42.77792230384087,187.08159430931948
2025-12-13 08:00:00,112.28125402402168,40.12941802128236,184.433090026761
2025-12-13 09:00:00,112.93856351384473,40.78672751110541,185.09039951658406
2025-12-13 10:00:00,112.09951365205934,39.94767764932003,184.25134965479867
2025-12-13 11:00:00,110.71746800079974,38.565631998060425,182.86930400353907
2025-12-13 12:00:00,111.98376417344313,39.83192817070382,184.13560017618244
2025-12-13 13:00:00,112.86568158044771,40.7138455777084,185.01751758318704
2025-12-13 14:00:00,112.0459371114348,39.89410110869548,184.1977731141741
2025-12-13 15:00:00,110.55086516624172,38.399029163502405,182.70270116898104
2025-12-13 16:00:00,114.8469874851775,42.69515148243818,186.9988234879168
2025-12-13 17:00:00,113.73153436526134,41.579698362522024,185.88337036800067
2025-12-13 18:00:00,111.31912181877878,39.16728581603947,183.47095782151808
2025-12-13 19:00:00,111.83696326550546,39.685127262766144,183.98879926824478
2025-12-13 20:00:00,115.0096137497416,42.85777774700229,187.1614497524809
2025-12-13 21:00:00,110.16118162610451,38.00934562336519,182.31301762884382
2025-12-13 22:00:00,102.87868631022044,30.72685030748113,175.03052231295976
