datetime,mean,q10,q90
2025-12-13 00:00:00,102.03376607877817,19.985118692146372,184.08241346540996
2025-12-13 01:00:00,101.82938729028525,19.780739903653455,183.87803467691705
2025-12-13 02:00:00,104.61484480734202,22.566197420710225,186.6634921939738
2025-12-13 03:00:00,105.81590741453698,23.76726002790518,187.86455480116877
2025-12-13 04:00:00,105.49962366999243,23.45097628336063,187.54827105662423
2025-12-13 05:00:00,121.2149235498448,39.166276163213,203.26357093647658
2025-12-13 06:00:00,125.97208737888016,43.92343999224836,208.02073476551197
2025-12-13 07:00:00,130.05247237542432,48.003824988792516,212.1011197620561
2025-12-13 08:00:00,116.39154079789837,34.34289341126657,198.44018818453017
2025-12-13 09:00:00,103.97065329152792,21.922005904896125,186.0193006781597
2025-12-13 10:00:00,96.54586596305052,14.497218576418717,178.5945133496823
2025-12-13 11:00:00,104.75907618194107,22.71042879530927,186.80772356857287
2025-12-13 12:00:00,106.82673336541129,24.778085978779487,188.8753807520431
2025-12-13 13:00:00,113.06366168866577,31.015014302033975,195.11230907529756
2025-12-13 14:00:00,126.77817404584471,44.72952665921291,208.8268214324765
2025-12-13 15:00:00,141.37964499878194,59.33099761215014,223.42829238541373
2025-12-13 16:00:00,158.9080687429039,76.85942135627211,240.95671612953572
2025-12-13 17:00:00,152.21253440237865,70.16388701574685,234.26118178901044
2025-12-13 18:00:00,153.19058356482066,71.14193617818886,235.23923095145244
2025-12-13 19:00:00,143.16842150371227,61.11977411708047,225.21706889034408
2025-12-13 20:00:00,131.32089944985546,49.27225206322366,213.36954683648725
2025-12-13 21:00:00,124.33568379722587,42.28703641059407,206.38433118385768
2025-12-13 22:00:00,118.51110412652793,36.462456739896126,200.5597515131597
