datetime,mean,q10,q90
2025-12-13 00:00:00,95.76579058602067,86.1892115274186,105.34236964462275
2025-12-13 01:00:00,93.84463158166655,84.4601684234999,103.22909473983322
2025-12-13 02:00:00,87.60123695449299,78.8411132590437,96.3613606499423
2025-12-13 03:00:00,89.7905585080074,80.81150265720666,98.76961435880814
2025-12-13 04:00:00,91.67433800420316,82.50690420378285,100.84177180462349
2025-12-13 05:00:00,97.42441978689365,87.6819778082043,107.16686176558302
2025-12-13 06:00:00,96.14381474573037,86.52943327115733,105.75819622030342
2025-12-13 07:00:00,96.01023363526384,86.40921027173746,105.61125699879024
2025-12-13 08:00:00,94.57267783787046,85.11541005408341,104.02994562165752
2025-12-13 09:00:00,95.33539437345704,85.80185493611134,104.86893381080274
2025-12-13 10:00:00,89.29194528908107,80.36275076017297,98.22113981798918
2025-12-13 11:00:00,90.16478950506028,81.14831055455426,99.18126845556633
2025-12-13 12:00:00,94.16998696510552,84.75298826859498,103.58698566161608
2025-12-13 13:00:00,90.77276179876377,81.69548561888739,99.85003797864015
2025-12-13 14:00:00,91.29480283968734,82.1653225557186,100.42428312365608
2025-12-13 15:00:00,93.26318909778698,83.93687018800829,102.58950800756568
2025-12-13 16:00:00,90.0420387616057,81.03783488544512,99.04624263776627
2025-12-13 17:00:00,95.68282267473585,86.11454040726227,105.25110494220944
2025-12-13 18:00:00,93.66022574953337,84.29420317458003,103.02624832448672
2025-12-13 19:00:00,92.29109298553766,83.0619836869839,101.52020228409144
2025-12-13 20:00:00,93.71855995631041,84.34670396067938,103.09041595194147
2025-12-13 21:00:00,95.3718617100451,85.83467553904059,104.90904788104962
2025-12-13 22:00:00,87.98409089461944,79.1856818051575,96.7824999840814
2025-12-13 23:00:00,89.18003705251567,80.26203334726411,98.09804075776725
2025-12-14 00:00:00,90.76901644146797,81.69211479732117,99.84591808561477
2025-12-14 01:00:00,87.56251366356503,78.80626229720853,96.31876502992154
2025-12-14 02:00:00,94.2026363223523,84.78237269011707,103.62289995458754
2025-12-14 03:00:00,92.3793644674391,83.1414280206952,101.61730091418302
2025-12-14 04:00:00,92.10946571974533,82.8985191477708,101.32041229171988
2025-12-14 05:00:00,92.12871307752305,82.91584176977074,101.34158438527535
2025-12-14 06:00:00,90.66559708776006,81.59903737898406,99.73215679653607
2025-12-14 07:00:00,97.49767993856739,87.74791194471065,107.24744793242414
2025-12-14 08:00:00,91.70608385803439,82.53547547223096,100.87669224383784
2025-12-14 09:00:00,92.31027942958065,83.07925148662258,101.54130737253872
2025-12-14 10:00:00,92.186560034945,82.9679040314505,101.4052160384395
2025-12-14 11:00:00,94.16322545155938,84.74690290640345,103.57954799671533
2025-12-14 12:00:00,93.34183960871032,84.00765564783929,102.67602356958136
2025-12-14 13:00:00,94.22115437015266,84.7990389331374,103.64326980716794
2025-12-14 14:00:00,93.4891197435806,84.14020776922254,102.83803171793868
2025-12-14 15:00:00,91.11688132776791,82.00519319499112,100.22856946054472
2025-12-14 16:00:00,93.45713340205432,84.11142006184889,102.80284674225976
2025-12-14 17:00:00,95.06307196985507,85.55676477286957,104.56937916684059
2025-12-14 18:00:00,93.7110814290383,84.33997328613448,103.08218957194214
2025-12-14 19:00:00,95.39089224095937,85.85180301686344,104.92998146505532
2025-12-14 20:00:00,95.74571635048541,86.17114471543687,105.32028798553395
2025-12-14 21:00:00,93.10649115950552,83.79584204355497,102.41714027545608
2025-12-14 22:00:00,92.8074255934517,83.52668303410653,102.08816815279687
2025-12-14 23:00:00,92.23621688229248,83.01259519406324,101.45983857052174
2025-12-15 00:00:00,94.6850444703186,85.21654002328674,104.15354891735046
2025-12-15 01:00:00,90.87538962712681,81.78785066441412,99.96292858983949
2025-12-15 02:00:00,91.08776631119498,81.97898968007549,100.1965429423145
2025-12-15 03:00:00,92.37700954947057,83.13930859452351,101.61471050441763
2025-12-15 04:00:00,92.69872649351903,83.42885384416714,101.96859914287094
2025-12-15 05:00:00,90.19484009828373,81.17535608845536,99.21432410811211
2025-12-15 06:00:00,98.07298910456507,88.26569019410856,107.88028801502158
2025-12-15 07:00:00,97.18359580526177,87.4652362247356,106.90195538578796
2025-12-15 08:00:00,94.8501810627782,85.36516295650038,104.33519916905604
2025-12-15 09:00:00,92.15950737484717,82.94355663736245,101.37545811233188
2025-12-15 10:00:00,95.30010676267602,85.77009608640843,104.83011743894363
2025-12-15 11:00:00,96.63996284722718,86.97596656250447,106.30395913194991
2025-12-15 12:00:00,93.87767916251212,84.48991124626092,103.26544707876334
2025-12-15 13:00:00,99.11246163238411,89.20121546914571,109.02370779562253
2025-12-15 14:00:00,91.97641487516015,82.77877338764414,101.17405636267617
2025-12-15 15:00:00,95.64108086514618,86.07697277863156,105.2051889516608
2025-12-15 16:00:00,90.51579325192188,81.4642139267297,99.56737257711407
2025-12-15 17:00:00,93.09675044386731,83.78707539948059,102.40642548825404
2025-12-15 18:00:00,97.61720698453153,87.85548628607839,107.3789276829847
2025-12-15 19:00:00,98.93722323675172,89.04350091307656,108.8309455604269
2025-12-15 20:00:00,97.46438994756845,87.7179509528116,107.2108289423253
2025-12-15 21:00:00,97.83783693618095,88.05405324256286,107.62162062979905
2025-12-15 22:00:00,93.7065245815129,84.33587212336161,103.07717703966419
2025-12-15 23:00:00,97.18806202113052,87.46925581901748,106.90686822324358
2025-12-16 00:00:00,95.60852772877223,86.047674955895,105.16938050164946
2025-12-16 01:00:00,97.06878710448615,87.36190839403754,106.77566581493477
2025-12-16 02:00:00,97.06878710448615,87.36190839403754,106.77566581493477
