datetime,mean,q10,q90
2025-12-13 00:00:00,116.39154387435494,9.2101709733425,223.5729167753674
2025-12-13 01:00:00,112.66934682597996,5.48797392496752,219.8507197269924
2025-12-13 02:00:00,115.93345628172727,8.752083380714836,223.1148291827397
2025-12-13 03:00:00,124.39748185701468,17.216108956002245,231.57885475802712
2025-12-13 04:00:00,140.06778239304646,32.88640949203402,247.24915529405888
2025-12-13 05:00:00,134.07706542881587,26.895692527803433,241.25843832982832
2025-12-13 06:00:00,139.45877638567706,32.27740348466462,246.6401492866895
2025-12-13 07:00:00,149.63398669496007,42.452613793947634,256.8153595959725
2025-12-13 08:00:00,-157.09325765914377,0.0,-49.911884758131336
2025-12-13 09:00:00,221.2081880701872,114.02681516917475,328.3895609711996
2025-12-13 10:00:00,133.4267235171626,26.245350616150162,240.60809641817502
2025-12-13 11:00:00,147.855333997954,40.67396109694157,255.03670689896643
2025-12-13 12:00:00,93.78261330581071,0.0,200.96398620682317
2025-12-13 13:00:00,152.5088050340885,45.32743213307607,259.69017793510096
2025-12-13 14:00:00,-171.21254136635127,0.0,-64.03116846533884
2025-12-13 15:00:00,-84.101513022073,0.0,23.079859878939445
2025-12-13 16:00:00,-9.994745241782596,0.0,97.18662765922984
2025-12-13 17:00:00,-62.91283885662881,0.0,44.26853404438363
2025-12-13 18:00:00,234.7385023490971,127.55712944808467,341.91987525010956
2025-12-13 19:00:00,195.88604716892837,88.70467426791593,303.0674200699408
2025-12-13 20:00:00,159.3894744726071,52.20810157159467,266.57084737361953
2025-12-13 21:00:00,158.41514617421217,51.23377327319973,265.5965190752246
2025-12-13 22:00:00,143.41038520393508,36.22901230292264,250.59175810494753
