datetime,tso_forecast,corrected_mean,corrected_q10,corrected_q50,corrected_q90
2023-01-01 00:00:00,975.0,987.2248572760628,967.6092943462997,973.4135836273368,989.940360746426
2023-01-01 01:00:00,951.0,959.8210378521368,936.6037698052335,950.1717522349182,960.5676761440337
2023-01-01 02:00:00,930.0,928.5656696395555,915.8736701466116,922.7122897486496,942.339160388209
2023-01-01 03:00:00,939.0,927.0760016523246,922.4870144766863,936.8177724712328,950.9369598879609
2023-01-01 04:00:00,963.0,949.0207824829731,926.8382214352306,960.6833654541632,972.920198859787
2023-01-01 05:00:00,1024.0,1013.4285498823698,992.2165833848333,1013.539808815571,1030.8700016094908
2023-01-01 06:00:00,1101.0,1059.5047904989206,1061.167919243385,1080.0303889819936,1104.1258408488463
2023-01-01 07:00:00,1172.0,1154.8070849844003,1128.3245035521597,1171.8554772577468,1197.2667868367575
2023-01-01 08:00:00,1222.0,1211.4371362289503,1142.7640449334351,1221.0539141184133,1240.3106343984152
2023-01-01 09:00:00,1239.0,1257.4598313681486,1136.9671336760396,1223.6176183738482,1330.7725263311327
2023-01-01 10:00:00,1221.0,1147.6028802135422,1105.0336053963636,1171.618716193516,1233.2688492114048
2023-01-01 11:00:00,1215.0,1183.9603514359928,1152.3430675021255,1183.7503465174218,1247.6602266017337
2023-01-01 12:00:00,1228.0,1187.7353940728526,1155.1646012625263,1210.6957340490274,1236.7902435781243
2023-01-01 13:00:00,1230.0,1166.578121491174,1101.5979202664926,1177.5277353506226,1238.7214878401712
2023-01-01 14:00:00,1309.0,1284.2074044302076,1253.6738571450587,1282.7061755083284,1321.2560148812377
2023-01-01 15:00:00,1337.0,1319.0948214597381,1294.7386353875006,1333.4767529690973,1336.1553684047672
2023-01-01 16:00:00,1341.0,1333.085582474418,1270.106384052936,1305.9661997318435,1344.2048565048276
2023-01-01 17:00:00,1301.0,1285.2522763137124,1246.4580442106803,1293.8046582580866,1298.4095322950445
2023-01-01 18:00:00,1265.0,1229.6764256301387,1173.641591072266,1267.5034351350844,1273.099642993477
2023-01-01 19:00:00,1220.0,1130.5745993873124,1175.6307380672172,1210.8092538523688,1239.7703603899001
2023-01-01 20:00:00,1157.0,1154.6572421952237,1124.3420923800315,1152.5101589997255,1164.4150405352973
2023-01-01 21:00:00,1085.0,1067.0669692078382,1034.134366863778,1069.4196104251887,1098.2428571157552
2023-01-01 22:00:00,1045.0,1043.7926881311218,1012.8304719439872,1038.044508172028,1044.0138612598407
2023-01-01 23:00:00,1000.0,987.753901610413,960.3292242507886,1005.0213256928124,1014.0112318906313
2023-01-02 00:00:00,967.0,983.6000635220851,964.9898303350901,967.2883841303131,988.1015905345467
2023-01-02 01:00:00,961.0,956.9929622844519,946.8567678840491,954.354848859502,969.7914939946179
2023-01-02 02:00:00,975.0,976.9430533508985,959.2704218847682,963.6587234444648,987.0732343040906
