datetime,mean,q10,q90
2025-12-13 00:00:00,33.33005365298258,0.0,78.31720817536691
2025-12-13 01:00:00,33.49595407838209,0.0,78.48310860076643
2025-12-13 02:00:00,38.70318423859335,0.0,83.6903387609777
2025-12-13 03:00:00,38.64137206182741,0.0,83.62852658421176
2025-12-13 04:00:00,39.294372284065915,0.0,84.28152680645026
2025-12-13 05:00:00,33.72541893932983,0.0,78.71257346171417
2025-12-13 06:00:00,33.378897168671315,0.0,78.36605169105566
2025-12-13 07:00:00,34.46176632122586,0.0,79.44892084361021
2025-12-13 08:00:00,34.038011437132695,0.0,79.02516595951704
2025-12-13 09:00:00,34.892274584822054,0.0,79.87942910720639
2025-12-13 10:00:00,34.360129833051,0.0,79.34728435543533
2025-12-13 11:00:00,34.83203456197157,0.0,79.81918908435591
2025-12-13 12:00:00,33.909555765818624,0.0,78.89671028820297
2025-12-13 13:00:00,34.79785561038621,0.0,79.78501013277055
2025-12-13 14:00:00,37.68034661153314,0.0,82.66750113391748
2025-12-13 15:00:00,37.75571054113882,0.0,82.74286506352317
2025-12-13 16:00:00,34.770846812903855,0.0,79.7580013352882
2025-12-13 17:00:00,34.73353610996161,0.0,79.72069063234596
2025-12-13 18:00:00,35.43985352039753,0.0,80.42700804278186
2025-12-13 19:00:00,35.86992401249764,0.0,80.85707853488199
2025-12-13 20:00:00,32.46892635402338,0.0,77.45608087640773
2025-12-13 21:00:00,32.92407952679593,0.0,77.91123404918028
2025-12-13 22:00:00,29.42324866101508,0.0,74.41040318339942
