datetime,mean,q10,q90
2025-12-13 00:00:00,123.27933315047962,53.744153201119644,192.8145130998396
2025-12-13 01:00:00,139.7724751214058,70.23729517204582,209.30765507076575
2025-12-13 02:00:00,115.27221904124998,45.73703909189001,184.80739899060995
2025-12-13 03:00:00,112.44556653623724,42.910386586877266,181.9807464855972
2025-12-13 04:00:00,104.10773787432714,34.57255792496717,173.64291782368713
2025-12-13 05:00:00,105.30750977719484,35.77232982783487,174.8426897265548
2025-12-13 06:00:00,99.0877360583603,29.552556109000335,168.62291600772028
2025-12-13 07:00:00,107.17204428528105,37.636864335921075,176.70722423464102
2025-12-13 08:00:00,104.6024762011387,35.06729625177873,174.13765615049869
2025-12-13 09:00:00,109.45810317051722,39.92292322115725,178.9932831198772
2025-12-13 10:00:00,110.56552175326507,41.0303418039051,180.10070170262503
2025-12-13 11:00:00,102.90860097542928,33.37342102606931,172.44378092478925
2025-12-13 12:00:00,98.89331508511688,29.35813513575691,168.42849503447684
2025-12-13 13:00:00,96.63833011696752,27.103150167607552,166.17351006632748
2025-12-13 14:00:00,112.37217377413192,42.83699382477195,181.9073537234919
2025-12-13 15:00:00,130.54210974416128,61.00692979480131,200.07728969352127
2025-12-13 16:00:00,136.35778806922607,66.8226081198661,205.89296801858603
2025-12-13 17:00:00,124.24712701262365,54.71194706326368,193.78230696198364
2025-12-13 18:00:00,125.81495038848185,56.279770439121876,195.35013033784182
2025-12-13 19:00:00,113.02883257182656,43.493652622466584,182.56401252118653
2025-12-13 20:00:00,110.39806536062778,40.86288541126781,179.93324530998774
2025-12-13 21:00:00,95.61004289952729,26.074862950167315,165.14522284888727
