datetime,tso_forecast,corrected_mean,corrected_q10,corrected_q50,corrected_q90
2023-01-01 00:00:00,7790.96,7766.398090287884,7645.236268799043,7733.636475242569,7872.825103951916
2023-01-01 00:15:00,7695.8,7673.879865162901,7550.210437266519,7638.476475242569,7777.6651039519165
2023-01-01 00:30:00,7577.95,7556.850723714022,7438.134290695354,7521.905271176049,7660.2828366565145
2023-01-01 00:45:00,7506.74,7495.0958525717215,7366.912690914534,7452.684635022241,7588.981132869266
2023-01-01 01:00:00,7402.86,7432.245699796421,7234.895178453338,7367.5932868093405,7434.247705524877
2023-01-01 01:15:00,7319.31,7354.601172953059,7155.0239745443905,7284.07379737453,7350.3768231380145
2023-01-01 01:30:00,7282.92,7318.211172953059,7118.63397454439,7247.68379737453,7313.986823138014
2023-01-01 01:45:00,7257.89,7293.181172953059,7094.276471048408,7226.890862559947,7288.956823138014
2023-01-01 02:00:00,7143.56,7053.801508713907,6910.005082540236,7111.052420262293,7192.995515785809
2023-01-01 02:15:00,7055.87,6965.5504444153,6824.296092143732,7026.273606748338,7116.04443603242
2023-01-01 02:30:00,7026.95,6936.289105307638,6795.3760921437315,7001.1200173965535,7087.146090339088
2023-01-01 02:45:00,7047.17,6956.8504444153,6815.596092143731,7017.5736067483385,7107.34443603242
2023-01-01 03:00:00,6929.92,6837.878645044265,6709.4419932073615,6905.01292710648,6952.425744400914
2023-01-01 03:15:00,6933.94,6841.898645044264,6713.461993207361,6909.032927106479,6956.445744400913
2023-01-01 03:30:00,6944.82,6852.7786450442645,6724.341993207361,6918.527972905926,6967.325744400913
2023-01-01 03:45:00,6955.24,6863.198645044265,6734.761993207361,6928.947972905926,6977.745744400913
2023-01-01 04:00:00,6919.05,6922.983453836688,6825.277162107849,6975.895972374943,6972.347569203483
2023-01-01 04:15:00,6896.49,6900.423453836687,6802.717162107849,6953.335972374943,6949.787569203482
2023-01-01 04:30:00,6892.3,6896.665088767336,6798.527162107849,6949.219129949779,6945.597569203483
2023-01-01 04:45:00,6938.95,6942.883453836687,6845.177162107849,6995.795972374943,6992.247569203482
2023-01-01 05:00:00,6914.22,6883.570145010999,6804.842068358237,6902.729541193445,6972.179489275153
2023-01-01 05:15:00,6959.15,6928.5001450109985,6849.7720683582365,6946.8294530832045,7011.952338254899
2023-01-01 05:30:00,7008.9,6978.2501450109985,6899.5220683582365,6995.688732502718,7061.702338254899
2023-01-01 05:45:00,7041.02,7010.370145010999,6931.642068358237,7028.529335406701,7093.203966470533
2023-01-01 06:00:00,6817.1,6795.938287390359,6679.234538842514,6796.6133902249485,6887.039774545032
2023-01-01 06:15:00,6904.96,6883.798287390358,6767.094538842513,6884.473390224948,6974.8997745450315
2023-01-01 06:30:00,6975.83,6954.668287390358,6837.964538842513,6955.343390224948,7045.769774545031
2023-01-01 06:45:00,7018.09,6996.9282873903585,6880.2245388425135,6997.603390224948,7088.029774545032
2023-01-01 07:00:00,6902.92,6855.638524032576,6818.72568124272,6866.385855830188,6949.926600286941
2023-01-01 07:15:00,6995.31,6948.028524032577,6911.115681242721,6958.775855830188,7042.316600286941
2023-01-01 07:30:00,7047.29,7000.008524032576,6963.09568124272,7010.755855830188,7094.296600286941
2023-01-01 07:45:00,7081.26,7033.978524032576,6997.0656812427205,7044.725855830188,7128.266600286941
2023-01-01 08:00:00,7034.17,6998.286827578239,6975.328194513215,7059.312075697394,7165.302512777323
2023-01-01 08:15:00,7130.44,7094.556827578239,7071.598194513214,7155.5820756973935,7261.572512777322
2023-01-01 08:30:00,7197.72,7161.8368275782395,7138.878194513215,7222.862075697394,7328.852512777323
2023-01-01 08:45:00,7264.35,7228.46682757824,7205.508194513215,7289.492075697394,7395.482512777323
2023-01-01 09:00:00,7278.09,7425.424328353188,7163.997134607816,7328.127062372539,7480.211300030851
2023-01-01 09:15:00,7324.03,7471.364328353187,7209.937134607816,7374.067062372538,7526.1513000308505
2023-01-01 09:30:00,7369.01,7516.344328353188,7254.9171346078165,7419.047062372539,7571.131300030851
2023-01-01 09:45:00,7397.44,7544.774328353187,7283.347134607816,7447.477062372538,7599.56130003085
2023-01-01 10:00:00,7548.85,7587.899308845962,7363.854156569001,7598.566223683685,7693.204666973784
2023-01-01 10:15:00,7565.51,7604.559308845962,7380.514156569001,7615.226223683685,7709.864666973784
2023-01-01 10:30:00,7593.28,7632.329308845961,7408.2841565690005,7642.996223683685,7737.634666973783
2023-01-01 10:45:00,7609.45,7648.499308845961,7424.454156569001,7659.166223683685,7753.804666973783
