datetime,tso_forecast,corrected_mean,corrected_q10,corrected_q50,corrected_q90
2023-01-01 00:00:00,1243.0,1266.2240424507859,1251.116993103627,1258.773380848288,1248.0423461859693
2023-01-01 01:00:00,1230.0,1234.449752631869,1241.1671748227711,1232.3965057687653,1242.6460694085329
2023-01-01 02:00:00,1172.0,1167.3156579062163,1184.4537925186378,1169.109713603036,1170.6781954070743
2023-01-01 03:00:00,1126.0,1114.3902452003651,1122.849127037354,1124.1332336771193,1138.1567867273134
2023-01-01 04:00:00,1114.0,1102.684976829046,1098.6006579861626,1102.9370288461205,1124.2110388398949
2023-01-01 05:00:00,1125.0,1141.0589561475826,1114.6944187654058,1132.2308948314649,1148.461962954302
2023-01-01 06:00:00,1132.0,1152.0866635264936,1131.6987531915206,1136.8331834012104,1171.0602081885988
2023-01-01 07:00:00,1190.0,1206.0125804680654,1189.1605671972154,1206.118255180134,1267.9798524175756
2023-01-01 08:00:00,1278.0,1310.462402118723,1292.3464585062525,1284.3479542929283,1341.2022433853365
2023-01-01 09:00:00,1374.0,1405.7218265831598,1390.6014301211962,1410.0642247640694,1459.9346750570348
2023-01-01 10:00:00,1429.0,1441.7643257419534,1394.3819856792566,1439.2891759058011,1506.3669643760047
2023-01-01 11:00:00,1469.0,1502.4982555500226,1475.8752030099688,1500.2145372919101,1522.6539311737615
2023-01-01 12:00:00,1495.0,1535.1511972111134,1511.1694501514303,1540.8639984226963,1565.1812520956096
2023-01-01 13:00:00,1499.0,1525.4151779825872,1494.043094603369,1517.7605780100848,1563.8850118896985
2023-01-01 14:00:00,1500.0,1525.1662097371384,1503.1057576617602,1509.1713030267001,1557.0692101678212
2023-01-01 15:00:00,1568.0,1577.1150917535108,1559.8212651338847,1582.1410534843671,1584.143692342675
2023-01-01 16:00:00,1659.0,1650.641507644277,1653.9870349933194,1655.9657436669468,1667.717981118547
2023-01-01 17:00:00,1628.0,1631.0706113109259,1611.7080043025198,1623.3747168884668,1643.5573415344088
2023-01-01 18:00:00,1537.0,1522.4417619907267,1482.847594961038,1513.7340366888075,1536.582181991143
2023-01-01 19:00:00,1441.0,1423.3306943938671,1414.0705230380659,1425.2257601128258,1451.9347366099055
2023-01-01 20:00:00,1366.0,1330.6792278442604,1272.184241538537,1343.2102733081683,1377.0979911620254
2023-01-01 21:00:00,1311.0,1310.6124978107534,1257.378419377568,1298.1597743892971,1314.4393690692352
2023-01-01 22:00:00,1248.0,1224.93225735355,1189.2136470581995,1231.0088014015157,1270.063944178107
2023-01-01 23:00:00,1177.0,1195.468208865778,1191.7816328066187,1199.57322596471,1220.5566486886253
2023-01-02 00:00:00,1147.0,1163.8469936727058,1143.943006583266,1158.871278847184,1155.7392900514744
2023-01-02 01:00:00,1146.0,1148.6601137255486,1139.2527232153925,1139.3540223182897,1154.9234809563686
2023-01-02 02:00:00,1148.0,1151.91328359529,1147.2304486913952,1146.1733451685132,1146.2383647577578
2023-01-02 03:00:00,1146.0,1137.0688812361961,1134.642502025633,1143.8703703303868,1161.499290456129
2023-01-02 04:00:00,1207.0,1182.6907733844414,1202.9716369900361,1202.1056273003283,1221.3982577713602
2023-01-02 05:00:00,1365.0,1373.861247182943,1366.206418422453,1377.1823698449596,1390.5420540392192
2023-01-02 06:00:00,1603.0,1602.4730754181326,1606.33703227424,1608.3012325868626,1634.7176336643195
2023-01-02 07:00:00,1717.0,1715.795782963862,1715.2882171755055,1732.9478119371313,1769.2855851783022
2023-01-02 08:00:00,1767.0,1778.1409721945245,1777.0980355821382,1769.4677279636276,1811.8484479249475
2023-01-02 09:00:00,1792.0,1784.0805037981083,1787.5384864165405,1812.7460203859516,1831.1142594955159
2023-01-02 10:00:00,1797.0,1781.238111126552,1744.9847547697134,1792.0460085121329,1834.6273735220057
2023-01-02 11:00:00,1787.0,1777.5018992147134,1783.2566435364984,1787.6728231311422,1809.1162916988478
2023-01-02 12:00:00,1788.0,1787.5765833350688,1792.7336329171499,1811.216198418016,1796.8581593112579
2023-01-02 13:00:00,1770.0,1756.3296557829633,1765.298684344188,1777.510046092465,1801.1792745865494
2023-01-02 14:00:00,1791.0,1776.2545831107905,1788.2637684690294,1780.6072365263203,1785.1433583160092
2023-01-02 15:00:00,1860.0,1849.7426498261639,1838.9698307846697,1852.8614273532155,1860.736070641211
2023-01-02 16:00:00,1962.0,1929.195593861601,1948.6016633651432,1947.6264394304633,1965.6115258311067
2023-01-02 17:00:00,1881.0,1881.0820939255955,1859.7548419942402,1875.4878506505636,1896.869864234636
2023-01-02 18:00:00,1739.0,1717.8726806458315,1661.487810971463,1708.105840649689,1728.4370170726086
2023-01-02 19:00:00,1619.0,1584.1703040014327,1572.2139546619483,1583.1360116201529,1603.7976452014962
2023-01-02 20:00:00,1499.0,1469.116081144523,1405.2735524129316,1473.9646513533687,1491.8920787811367
2023-01-02 21:00:00,1375.0,1379.9797831116089,1324.801193581252,1361.5873825581255,1379.7740678295122
2023-01-02 22:00:00,1294.0,1266.3912365255285,1237.7928066677023,1271.354370221488,1322.9147344793928
2023-01-02 23:00:00,1249.0,1268.7377746325055,1265.242072616818,1271.049235607929,1291.4320038321669
2023-01-03 00:00:00,1222.0,1236.9822775955506,1223.5158004620796,1236.7573923598204,1228.4824766388135
2023-01-03 01:00:00,1238.0,1233.3229632877449,1238.5431957220767,1232.4033389226288,1245.154608308096
2023-01-03 02:00:00,1239.0,1233.25982965093,1237.8130985649432,1234.0765561700182,1234.4047058931362
2023-01-03 03:00:00,1235.0,1194.2732878998636,1228.5212292482215,1217.4757007238927,1243.22986406067
2023-01-03 04:00:00,1295.0,1275.335715352836,1289.4140587788618,1285.746148404257,1312.615842716361
2023-01-03 05:00:00,1465.0,1472.1715397936928,1454.8012064020427,1465.0800286261554,1483.158720327729
2023-01-03 06:00:00,1666.0,1662.2220594134133,1666.7339542048876,1670.1134207617838,1697.1572993405289
2023-01-03 07:00:00,1785.0,1789.0456590835568,1779.464087405015,1799.4818101120545,1834.9785386595013
2023-01-03 08:00:00,1793.0,1804.5318216863084,1804.1171980990134,1797.0066286397603,1838.7371966372302
2023-01-03 09:00:00,1802.0,1796.6745595753575,1798.6552529176176,1822.372831201599,1842.1333140906793
2023-01-03 10:00:00,1800.0,1782.3290894300062,1745.6046890562366,1787.3588752885194,1838.6610497650345
2023-01-03 11:00:00,1757.0,1752.7997363548573,1753.6089902846993,1768.267051454218,1787.133435208928
2023-01-03 12:00:00,1756.0,1759.7755703600908,1771.3688974494296,1781.9301382757517,1782.8653553953473
2023-01-03 13:00:00,1753.0,1743.9517831520104,1750.1556080297994,1763.2882785795293,1785.3260496090459
2023-01-03 14:00:00,1762.0,1749.2959124112972,1759.5775441970632,1750.1720290262947,1760.6296979555682
2023-01-03 15:00:00,1865.0,1857.8269268923577,1848.0464757944721,1856.812668791951,1864.9448103020309
2023-01-03 16:00:00,1989.0,1957.707611114486,1974.2317952829815,1975.5818185589408,1993.669469948754
2023-01-03 17:00:00,1938.0,1939.5514417026359,1921.1237632406742,1933.3566629744594,1953.5089859289976
2023-01-03 18:00:00,1810.0,1784.2690054849193,1728.7507912970864,1777.382781150441,1797.6713678170277
2023-01-03 19:00:00,1668.0,1634.4479327155636,1615.3879787390358,1628.8392757124875,1650.45352266721
2023-01-03 20:00:00,1581.0,1534.8787019881458,1482.257012715363,1550.1578787795052,1568.5542565556307
2023-01-03 21:00:00,1499.0,1496.0202767485991,1440.2008644256339,1484.3561610235354,1501.0883635545183
2023-01-03 22:00:00,1411.0,1358.4865873512947,1342.9147842408408,1379.1293353041494,1425.5613870078926
2023-01-03 23:00:00,1342.0,1357.6891960061112,1353.5684529838627,1360.3205721025552,1375.772214686918
2023-01-04 00:00:00,1308.0,1327.6645904069471,1311.033038931532,1323.49425623057,1313.2342515131959
2023-01-04 01:00:00,1309.0,1308.768429139457,1311.214112558188,1304.5045459737437,1316.8139637664592
2023-01-04 02:00:00,1326.0,1314.7853274652548,1324.0846107690727,1320.6452214657843,1321.1523036360322
2023-01-04 03:00:00,1346.0,1295.5712169321632,1336.9032286437173,1314.4445475432806,1349.3707770815454
2023-01-04 04:00:00,1362.0,1342.8826162785017,1358.0176879398566,1351.4752953149803,1378.7368977707906
2023-01-04 05:00:00,1516.0,1522.5963499846723,1504.0957760164806,1514.5233008191535,1532.4437177716984
2023-01-04 06:00:00,1752.0,1746.3806615542808,1751.0456680489167,1754.1862268362618,1784.8234214778417
2023-01-04 07:00:00,1887.0,1890.5190347023618,1882.5911189035253,1897.2235287261376,1937.543621084544
2023-01-04 08:00:00,1908.0,1906.1074933577934,1911.6206091938495,1903.5129100182617,1953.401137822063
2023-01-04 09:00:00,1931.0,1924.924587385534,1921.6303403582262,1935.4181736949731,1967.6052491205487
2023-01-04 10:00:00,1939.0,1914.309731473934,1875.426871213068,1917.5388290573007,1985.272993994985
2023-01-04 11:00:00,1924.0,1907.977716718381,1910.691803095961,1911.4905360110067,1950.7162601354094
2023-01-04 12:00:00,1898.0,1899.7374430592802,1904.7109468051913,1920.7451882957967,1912.3784930983202
2023-01-04 13:00:00,1862.0,1840.454914854088,1859.2025221867664,1866.192437264553,1897.8768606396688
2023-01-04 14:00:00,1860.0,1839.7079189649892,1854.7601949147013,1851.001356191479,1861.9102806821797
2023-01-04 15:00:00,1945.0,1934.418057242623,1928.0190009893138,1938.6421146770476,1947.070369835009
2023-01-04 16:00:00,2039.0,2007.0405348824231,2022.113127049359,2025.6323812542635,2044.2159904215289
2023-01-04 17:00:00,1954.0,1953.1486135230464,1930.1720193930703,1949.0709166766037,1969.3686607905297
2023-01-04 18:00:00,1812.0,1788.5486560356605,1728.9067540080348,1779.2006897317174,1802.1544677811858
2023-01-04 19:00:00,1691.0,1657.9288609369366,1640.1264251350094,1647.8789981839816,1672.4513397591418
2023-01-04 20:00:00,1587.0,1543.996623332029,1485.016778415882,1555.0183470050079,1579.5391012352668
2023-01-04 21:00:00,1485.0,1483.6244407020836,1434.4469594630539,1469.4755745923824,1488.2086313682046
2023-01-04 22:00:00,1403.0,1350.9777032451736,1338.6254653374394,1372.8436993165203,1427.1100247680633
2023-01-04 23:00:00,1328.0,1348.045483020021,1345.2854005755928,1348.4502468352355,1367.748885169514
2023-01-05 00:00:00,1302.0,1317.700351785169,1307.7540421658923,1316.876974287219,1308.7636071248091
2023-01-05 01:00:00,1277.0,1275.1087143599625,1280.6673891157216,1276.6102567370804,1284.6560676870313
2023-01-05 02:00:00,1286.0,1274.730810445158,1284.4623086448155,1280.0838578957018,1281.7605522854333
2023-01-05 03:00:00,1313.0,1266.2190131994494,1301.8582302166114,1280.1673450255917,1318.1600529090044
2023-01-05 04:00:00,1369.0,1347.8730725063992,1362.2955421496385,1357.9759051497865,1387.6607098308539
2023-01-05 05:00:00,1547.0,1547.0674029755216,1535.3398284506393,1545.2642317431635,1564.7488020385117
2023-01-05 06:00:00,1759.0,1753.296644791925,1758.7007555770108,1761.5329199817036,1788.9164644732014
2023-01-05 07:00:00,1844.0,1848.358921952802,1839.2781445219637,1854.1173643210022,1894.021784005989
2023-01-05 08:00:00,1874.0,1872.9598991007138,1879.5907197130869,1876.9656298119928,1920.015649948147
2023-01-05 09:00:00,1899.0,1893.9683580557794,1892.1114428597648,1904.122959872515,1937.0828192204874
2023-01-05 10:00:00,1915.0,1898.3329277816235,1855.6347498748564,1893.178187775827,1959.6003695534298
2023-01-05 11:00:00,1921.0,1899.65975742125,1909.386821436986,1908.421216796163,1947.99390056867
2023-01-05 12:00:00,1916.0,1912.2425120322462,1922.2939338322153,1938.8056111690935,1931.0044069136786
2023-01-05 13:00:00,1915.0,1895.838397292728,1915.6341369565043,1921.2522016182704,1947.0263972728346
2023-01-05 14:00:00,1910.0,1885.9030355899454,1902.545240186433,1897.4944108464904,1905.1225543602113
2023-01-05 15:00:00,1991.0,1981.1246527204323,1973.3009466763526,1982.3253330814302,1986.2770299770564
2023-01-05 16:00:00,2091.0,2056.779779569123,2073.649919320034,2079.3143188508984,2095.118062184402
2023-01-05 17:00:00,2018.0,2016.5509340733431,1997.4388492223952,2011.5088440151208,2034.3917176077696
2023-01-05 18:00:00,1874.0,1846.3134243550728,1792.314209848636,1840.193389693459,1862.7241231063683
2023-01-05 19:00:00,1758.0,1714.6902300587935,1696.2922202370053,1712.8529133355983,1739.6378553953311
2023-01-05 20:00:00,1665.0,1617.6091582888985,1557.8987313748232,1633.5337191444926,1654.23704473817
2023-01-05 21:00:00,1558.0,1550.8814326185602,1498.7988523361405,1542.9104188063295,1558.9012875116246
2023-01-05 22:00:00,1464.0,1410.2188592863074,1387.4325058435702,1426.803851338326,1476.6855844652805
2023-01-05 23:00:00,1385.0,1402.8398966286904,1395.0847576414592,1404.1855697316635,1421.2857533580632
2023-01-06 00:00:00,1347.0,1365.3053380200313,1352.9224738452938,1362.1700601170849,1354.7043395129197
