datetime,mean,q10,q90
2025-12-13 00:00:00,166.61021536170063,0.0,362.72958972303843
2025-12-13 01:00:00,165.90047243456794,0.0,362.0198467959057
2025-12-13 02:00:00,162.6879849737154,0.0,358.8073593350532
2025-12-13 03:00:00,152.99310660038532,0.0,349.1124809617231
2025-12-13 04:00:00,87.55844223248877,0.0,283.67781659382655
2025-12-13 05:00:00,-252.405960038295,0.0,-56.28658567695723
2025-12-13 06:00:00,-1073.7952900646114,0.0,-877.6759157032736
2025-12-13 07:00:00,-952.5105184636773,0.0,-756.3911441023395
2025-12-13 08:00:00,-581.5909490696304,0.0,-385.47157470829256
2025-12-13 09:00:00,-621.9933358235585,0.0,-425.8739614622207
2025-12-13 10:00:00,172.58863919354985,0.0,368.70801355488766
2025-12-13 11:00:00,-618.8397914918191,0.0,-422.72041713048134
2025-12-13 12:00:00,-518.7756702909853,0.0,-322.6562959296475
2025-12-13 13:00:00,248.3561273463215,52.236752984983724,407.35950000000025
2025-12-13 14:00:00,-750.2065137049699,0.0,-554.0871393436321
2025-12-13 15:00:00,423.64702591661285,227.52765155527507,407.35950000000025
2025-12-13 16:00:00,281.83732078802177,85.717946426684,407.35950000000025
2025-12-13 17:00:00,220.2583135274682,24.138939166130427,407.35950000000025
2025-12-13 18:00:00,205.3735661473754,9.254191786037637,401.4929405087132
2025-12-13 19:00:00,0.7721706405812938,0.0,196.89154500191907
2025-12-13 20:00:00,-228.70399050848084,0.0,-32.584616147143066
2025-12-13 21:00:00,297.4345422027606,101.31516784142283,407.35950000000025
2025-12-13 22:00:00,208.70780035497663,12.58842599363885,404.8271747163144
