datetime,tso_forecast,corrected_mean,corrected_q10,corrected_q50,corrected_q90
2023-01-01 00:00:00,583.0,582.2606691320242,578.8090415292176,583.2290906131019,591.9049139642328
2023-01-01 01:00:00,568.0,566.8398860003018,563.9290892721433,563.2767808946488,570.7965712288635
2023-01-01 02:00:00,565.0,572.6372602604038,563.8471658235301,567.548418945842,571.9980728294823
2023-01-01 03:00:00,578.0,583.9612251802743,578.1810818592324,580.1644414767193,599.744747790828
2023-01-01 04:00:00,595.0,600.564283588121,594.7033852325087,604.2564932073027,616.443893027244
2023-01-01 05:00:00,622.0,612.8798457378235,601.2065154303283,618.8938108492009,659.2557804166523
2023-01-01 06:00:00,660.0,635.16758620329,627.6611387552479,673.4200274709551,703.9539511350087
2023-01-01 07:00:00,648.0,610.8805765018096,605.1510264181742,647.7226336951915,706.0173751721763
2023-01-01 08:00:00,687.0,673.0040324522806,647.9806008673161,707.8564841861654,745.1348047401555
2023-01-01 09:00:00,711.0,727.4702581978854,701.4220312192996,746.589145374576,775.8286342524086
2023-01-01 10:00:00,726.0,747.6009485117629,706.6396236839689,765.3421980002262,780.3960386525017
2023-01-01 11:00:00,736.0,749.8719917395907,722.969771729142,767.9291160085701,795.6758058244453
2023-01-01 12:00:00,730.0,746.0008818873647,713.8958469446932,759.6014238779898,775.3467411544433
2023-01-01 13:00:00,742.0,741.9839941898135,720.0353315842956,746.3062771581617,778.9650290754502
2023-01-01 14:00:00,799.0,817.4526357003317,799.2827192104096,809.7563911249043,841.9174443633726
2023-01-01 15:00:00,816.0,813.8231929682977,790.95525769428,817.2327272258773,855.2356488360867
2023-01-01 16:00:00,807.0,792.691972414515,782.8650878822109,799.538280227866,844.7159709586633
2023-01-01 17:00:00,795.0,798.069388112096,784.2796529740144,793.4270570626187,815.543224323002
2023-01-01 18:00:00,782.0,790.2192320389515,778.7189060544479,784.3874530731863,811.1452571606609
2023-01-01 19:00:00,747.0,754.973009330347,736.808726301035,751.3127065953495,762.3864444110118
2023-01-01 20:00:00,693.0,686.0552996079617,683.0884333706795,692.2091594485603,711.7617621789416
2023-01-01 21:00:00,647.0,630.9540940049022,625.842499584281,630.847318674614,651.2695374358029
2023-01-01 22:00:00,590.0,583.1632760476732,574.7362597126614,585.6351167059483,601.0590531290666
2023-01-01 23:00:00,540.0,536.2296976967963,527.3177918410804,536.3867120097183,551.540305856359
2023-01-02 00:00:00,519.0,519.251916749631,513.7445220701718,519.3834825186651,528.225311814647
2023-01-02 01:00:00,509.0,506.9417299314084,503.70087334718175,505.21146360121116,512.4498119414155
2023-01-02 02:00:00,518.0,524.7575758900697,515.2042596316779,526.4608447400993,534.3404292871661
2023-01-02 03:00:00,561.0,566.5739823456785,558.182685383518,561.030617462788,583.6182445602975
2023-01-02 04:00:00,647.0,655.6569198678137,646.6828762253592,656.0641394811248,670.1633092177703
2023-01-02 05:00:00,741.0,729.0530723830486,720.0863175914872,737.4248088346349,780.3211171646319
2023-01-02 06:00:00,844.0,817.9202990279393,809.975618430001,856.9575848014783,890.8696562406504
2023-01-02 07:00:00,870.0,828.1195173388921,822.2064601317456,868.5036945734155,924.2254149622221
2023-01-02 08:00:00,900.0,880.886377626657,858.5062489326556,910.9786275748337,951.300077777245
2023-01-02 09:00:00,911.0,901.9395122846092,894.9373828647213,927.3842980874986,956.7389501616433
2023-01-02 10:00:00,901.0,890.2940707348707,871.581131259168,920.3076426948671,948.2892981231495
2023-01-02 11:00:00,916.0,908.1146512339757,897.6293400906126,940.108728440499,971.9524037051237
2023-01-02 12:00:00,911.0,906.8811996611357,889.8743937501613,930.7859137150565,951.121955860879
2023-01-02 13:00:00,905.0,886.9165264248082,876.1917605153704,902.7241438943728,939.5143045825722
2023-01-02 14:00:00,934.0,934.2497844212564,923.6274042530273,944.3304635819162,975.3308364599409
2023-01-02 15:00:00,946.0,927.2206623494793,917.398501805528,943.1413326338001,979.5814511852626
2023-01-02 16:00:00,925.0,904.9307625039594,899.3292374374979,915.8449805769735,961.5663294640914
2023-01-02 17:00:00,890.0,888.0558073843039,879.7173446694126,889.2649611946443,910.6543112941029
2023-01-02 18:00:00,855.0,861.1528663675485,851.8213494630783,856.6480403922949,885.4421131144727
2023-01-02 19:00:00,800.0,804.990893282138,791.309870549377,802.9987453903548,813.658192753679
