datetime,tso_forecast,corrected_mean,corrected_q10,corrected_q50,corrected_q90
2023-01-01 00:00:00,3785.74,3800.687247834561,3794.9592140451086,3817.1889675856855,3837.014505325933
2023-01-01 00:15:00,3739.27,3754.217247834561,3749.6018738285293,3770.7189675856857,3788.9883884274072
2023-01-01 00:30:00,3683.58,3698.527247834561,3695.580400673091,3715.1508835484306,3731.331661313303
2023-01-01 00:45:00,3688.39,3703.337247834561,3700.390400673091,3719.9608835484305,3736.141661313303
2023-01-01 01:00:00,3628.39,3590.227871161259,3588.8945816141895,3604.9358604317467,3646.7763029865955
2023-01-01 01:15:00,3559.8,3521.637871161259,3520.30458161419,3536.345860431747,3578.0499389041975
2023-01-01 01:30:00,3484.58,3453.10391500693,3447.713641032579,3463.7328236709855,3505.7439699957836
2023-01-01 01:45:00,3438.5,3406.6897855461893,3401.633641032579,3418.2303442325724,3460.983411677924
2023-01-01 02:00:00,3383.94,3394.1889523259424,3379.8796720755463,3397.03976281925,3412.8936576479723
2023-01-01 02:15:00,3321.29,3331.621173829696,3317.0552353406433,3334.38976281925,3350.243657647972
2023-01-01 02:30:00,3291.42,3301.751173829696,3287.1852353406434,3304.677439107361,3320.3736576479723
2023-01-01 02:45:00,3275.66,3285.991173829696,3271.425235340643,3288.9174391073607,3304.613657647972
2023-01-01 03:00:00,3263.56,3314.5197128432383,3251.901896221534,3281.6177585258642,3368.063342775013
2023-01-01 03:15:00,3265.69,3316.6497128432384,3254.031896221534,3283.7477585258644,3370.193342775013
2023-01-01 03:30:00,3256.59,3307.5497128432385,3244.9318962215343,3274.6477585258644,3361.0933427750133
2023-01-01 03:45:00,3230.19,3281.1497128432384,3218.531896221534,3248.2477585258644,3334.693342775013
2023-01-01 04:00:00,3220.75,3235.6916584262326,3138.63791798252,3218.534624857984,3268.7003477447793
2023-01-01 04:15:00,3232.23,3247.1716584262326,3150.11791798252,3230.014624857984,3280.1803477447793
2023-01-01 04:30:00,3258.69,3273.6316584262327,3176.57791798252,3256.474624857984,3306.6403477447793
2023-01-01 04:45:00,3268.21,3283.1516584262326,3186.09791798252,3265.994624857984,3316.1603477447793
2023-01-01 05:00:00,3308.68,3263.179706748728,3099.3902300924374,3276.2999413608895,3297.116324109959
2023-01-01 05:15:00,3323.54,3278.0397067487283,3114.2502300924375,3291.1599413608897,3311.976324109959
2023-01-01 05:30:00,3350.16,3304.6597067487282,3140.8702300924374,3317.7799413608896,3338.596324109959
2023-01-01 05:45:00,3372.35,3326.8497067487283,3163.0602300924375,3339.9699413608896,3360.786324109959
2023-01-01 06:00:00,3399.4,3336.2555709554044,3289.642783882655,3315.4845284650623,3351.736480386347
2023-01-01 06:15:00,3470.96,3407.8155709554044,3361.202783882655,3387.0445284650623,3423.296480386347
2023-01-01 06:30:00,3508.29,3445.1455709554043,3398.5327838826547,3424.374528465062,3460.626480386347
2023-01-01 06:45:00,3534.89,3471.745570955404,3425.1327838826546,3450.974528465062,3487.226480386347
2023-01-01 07:00:00,3587.21,3529.045479978581,3460.065654336408,3510.521684924665,3611.547850049947
2023-01-01 07:15:00,3603.53,3545.3654799785813,3476.385654336408,3526.841684924665,3627.8678500499473
2023-01-01 07:30:00,3600.88,3542.7154799785812,3473.735654336408,3524.191684924665,3625.217850049947
2023-01-01 07:45:00,3635.63,3577.4654799785812,3508.485654336408,3558.941684924665,3659.967850049947
2023-01-01 08:00:00,3639.01,3676.8954818305815,3403.184178261575,3611.8117751433647,3737.3812342259976
2023-01-01 08:15:00,3645.16,3683.045481830581,3409.334178261575,3617.9617751433643,3743.531234225997
2023-01-01 08:30:00,3684.98,3722.8654818305813,3449.154178261575,3657.7817751433645,3783.3512342259974
2023-01-01 08:45:00,3694.02,3731.9054818305813,3458.194178261575,3666.8217751433644,3792.3912342259973
2023-01-01 09:00:00,3709.85,3785.451190707518,3447.155728824195,3668.5951776328784,3835.8872642655206
2023-01-01 09:15:00,3765.98,3841.581190707518,3503.2857288241953,3724.7251776328785,3892.0172642655207
2023-01-01 09:30:00,3783.0,3858.601190707518,3520.3057288241953,3741.745177632878,3909.0372642655207
