datetime,tso_forecast,corrected_mean,corrected_q10,corrected_q50,corrected_q90
2023-01-01 00:00:00,5110.0,5113.098633935253,5054.447480572442,5136.6434463736205,5183.048967821548
2023-01-01 01:00:00,5105.0,5075.87885620372,5041.987506285567,5066.931727123439,5124.075387266133
2023-01-01 02:00:00,5040.0,5061.804911929487,4983.482234697055,5072.868279223331,5131.515104305008
2023-01-01 03:00:00,5082.0,5131.375120518074,5038.707718550608,5139.262844263418,5160.75808005874
2023-01-01 04:00:00,5096.0,5108.845994983511,5020.8490878495395,5087.880524755457,5153.009158830041
2023-01-01 05:00:00,5125.0,5025.427562407365,4996.097851014654,5108.151307472412,5168.067841788707
2023-01-01 06:00:00,5148.0,5089.884059820365,5064.649308119772,5171.022185822238,5203.388616717818
2023-01-01 07:00:00,5183.0,5106.406724664563,5063.046494346618,5197.807194921554,5247.969979025886
2023-01-01 08:00:00,5579.0,5629.097965685062,5542.990596575668,5635.29472660921,5704.057046955715
2023-01-01 09:00:00,5940.0,5973.983635293789,5985.957575357416,5997.155253352868,6019.985007634419
2023-01-01 10:00:00,6031.0,6129.540667981846,6074.093301444198,6122.550148056292,6108.078403738541
2023-01-01 11:00:00,6046.0,6073.832188727532,5996.31560159557,6083.094354459303,6134.094208555882
2023-01-01 12:00:00,6049.0,6031.032380867309,5990.84624464631,6057.658511269698,6128.434702115085
2023-01-01 13:00:00,6032.0,6077.057518890771,5973.562943482778,6032.6231870154525,6074.678541181863
2023-01-01 14:00:00,6109.0,6110.983696610333,6056.103678437169,6105.150866723448,6113.483186045578
2023-01-01 15:00:00,6300.0,6325.777626237136,6301.089651199833,6330.553034486158,6379.380107574196
2023-01-01 16:00:00,6364.0,6340.772128614814,6299.8995098246205,6361.49033171245,6417.270823997342
2023-01-01 17:00:00,6340.0,6288.035297820281,6282.6222229655605,6309.861951383752,6383.13499975455
2023-01-01 18:00:00,6284.0,6335.981491660296,6258.597008543113,6304.833072449091,6353.643453291602
2023-01-01 19:00:00,6198.0,6246.151922580991,6144.32659584161,6191.555003630446,6261.514201883358
2023-01-01 20:00:00,5922.0,5956.05810880856,5816.820791478229,5913.696232121838,5987.5098861700035
2023-01-01 21:00:00,5801.0,5824.37816720007,5752.329469634491,5801.138556805056,5892.843047313743
2023-01-01 22:00:00,5519.0,5540.282502938267,5475.281430236466,5537.054537430393,5555.155760042279
2023-01-01 23:00:00,5582.0,5557.948415325583,5509.145151950425,5603.431518880267,5623.384244599144
2023-01-02 00:00:00,5620.0,5661.194488267942,5614.000967495539,5668.630444349097,5686.680406581931
2023-01-02 01:00:00,5506.0,5518.418910806027,5496.454256553271,5506.638603973848,5525.0754936003095
2023-01-02 02:00:00,5405.0,5475.558715679628,5420.691227887139,5450.912675571571,5503.907690129058
2023-01-02 03:00:00,5520.0,5607.570920419667,5541.259252820776,5598.023569100488,5624.715922583708
2023-01-02 04:00:00,5866.0,5884.334950656187,5808.972117602976,5856.1609074252265,5929.545527428832
2023-01-02 05:00:00,6721.0,6662.383587110479,6662.422168040443,6728.162426281582,6765.713373354143
2023-01-02 06:00:00,7229.0,7218.229012139224,7216.0437185151095,7250.932590720031,7281.291740375439
2023-01-02 07:00:00,7436.0,7415.991309176428,7415.558157594578,7456.171896244453,7493.9498279091695
2023-01-02 08:00:00,7784.0,7771.889554598305,7779.737642114501,7797.545981012898,7852.503821922582
2023-01-02 09:00:00,7840.0,7854.417353310349,7887.247479694829,7878.155043057741,7902.142662361498
2023-01-02 10:00:00,7848.0,7939.121099934848,7874.201574557963,7941.366039389143,7918.237584480392
2023-01-02 11:00:00,7871.0,7871.152919190243,7761.863431568934,7906.416415324506,7950.5614851563005
2023-01-02 12:00:00,7841.0,7789.227287641589,7730.25967067862,7819.690916231147,7884.280891435347
2023-01-02 13:00:00,7800.0,7850.225435967139,7765.208497433114,7805.571275581961,7841.156950017068
2023-01-02 14:00:00,7860.0,7859.978693089552,7806.051150418344,7855.985926881175,7876.4576098688585
2023-01-02 15:00:00,8014.0,7995.820724197161,7978.690766256302,8038.067259277646,8088.715965781979
2023-01-02 16:00:00,8190.0,8165.462356096909,8135.266149910767,8188.0442244119195,8245.35505865971
2023-01-02 17:00:00,7980.0,7934.637604936761,7938.565873530937,7944.5536420792,8030.650425240298
2023-01-02 18:00:00,7909.0,7937.185459851283,7869.807080564521,7899.451301933615,7965.17676585312
2023-01-02 19:00:00,7667.0,7645.47294715844,7612.1674493547125,7642.732089153667,7680.906073030643
2023-01-02 20:00:00,7257.0,7236.398492765184,7139.086183112792,7231.3238068074925,7309.700531304349
2023-01-02 21:00:00,6880.0,6875.36677895372,6833.567320831487,6880.652492803142,6933.839239946778
2023-01-02 22:00:00,6495.0,6502.832227234318,6464.616239227647,6517.481486819716,6547.04802908591
2023-01-02 23:00:00,6182.0,6198.155785163425,6142.081465208512,6210.533069838064,6228.1093756183745
2023-01-03 00:00:00,6188.0,6256.329787919331,6189.607359810879,6246.284000788752,6267.908859873505
2023-01-03 01:00:00,6034.0,6055.008349976673,6023.746352392154,6039.276659468739,6065.822112447665
2023-01-03 02:00:00,5936.0,6021.063479002531,5946.407949505853,5997.831878189392,6029.441344241796
2023-01-03 03:00:00,6066.0,6139.7585649859475,6089.610625231361,6132.45460411634,6142.726468271648
2023-01-03 04:00:00,6478.0,6483.288508129441,6408.085027536189,6458.0936551454115,6528.569443174686
2023-01-03 05:00:00,7353.0,7285.601232613053,7281.500348989513,7342.418015636475,7382.14052326003
2023-01-03 06:00:00,7771.0,7778.679848278413,7755.286328533006,7790.461334745477,7819.628475427581
2023-01-03 07:00:00,7936.0,7911.666613330222,7906.21258075418,7945.291453427914,7991.020433448906
2023-01-03 08:00:00,8257.0,8267.584857691741,8249.69444436062,8260.57709252395,8337.210656375402
2023-01-03 09:00:00,8262.0,8291.69221196359,8315.657802824495,8309.761148444722,8324.783866860866
2023-01-03 10:00:00,8324.0,8420.277856358804,8354.356653839703,8407.823674709933,8391.627248063523
2023-01-03 11:00:00,8363.0,8360.994234764528,8255.94486597063,8403.3359269688,8453.26201129547
2023-01-03 12:00:00,8363.0,8310.845303152273,8264.147489050007,8348.672089598535,8409.291307488304
2023-01-03 13:00:00,8234.0,8274.972575986929,8197.759172711663,8235.695372058484,8280.27210996863
2023-01-03 14:00:00,8234.0,8246.38544425679,8178.7707020943035,8228.17847894282,8253.71325035861
2023-01-03 15:00:00,8426.0,8453.798686019329,8389.017048024984,8460.873814020099,8506.421959298901
2023-01-03 16:00:00,8409.0,8396.867348356496,8367.593604892681,8426.565281982885,8469.16283046102
2023-01-03 17:00:00,8228.0,8179.221309295669,8199.113330716822,8193.069595392455,8285.914046900842
2023-01-03 18:00:00,8175.0,8221.34810434536,8148.873730744506,8176.174465971318,8234.144591328362
2023-01-03 19:00:00,7946.0,7922.3157341125625,7902.532314442493,7930.731567756903,7964.595911532686
2023-01-03 20:00:00,7532.0,7513.625164644805,7407.5801105726805,7509.5278269141,7580.220967982262
2023-01-03 21:00:00,7156.0,7147.548723637,7110.0324736918965,7157.49387489807,7198.782051858453
2023-01-03 22:00:00,6768.0,6777.487893064523,6740.934047828692,6791.227847293241,6811.407305453462
2023-01-03 23:00:00,6526.0,6519.154546409686,6506.395057183822,6553.460247991198,6566.085394022461
2023-01-04 00:00:00,6675.0,6741.874687787118,6673.420702753132,6732.065150671275,6751.874191140336
2023-01-04 01:00:00,6519.0,6525.327912306851,6484.1663851151,6520.019497382606,6551.925752821627
2023-01-04 02:00:00,6454.0,6536.53269990159,6456.4768082794,6506.253436149264,6548.05231899028
2023-01-04 03:00:00,6618.0,6691.584565942203,6632.686633143792,6685.7471465408435,6688.926154196681
2023-01-04 04:00:00,7105.0,7108.765786396873,7028.1357601532645,7089.351474696766,7161.070749784696
2023-01-04 05:00:00,8102.0,8071.260749545463,8025.205327778951,8108.668849750067,8152.551358613252
2023-01-04 06:00:00,8566.0,8569.335599522186,8537.22926166571,8577.49458418815,8624.070094909765
2023-01-04 07:00:00,8730.0,8682.919050636405,8680.866787757797,8728.815418617993,8777.634061582905
2023-01-04 08:00:00,8880.0,8915.093050441177,8862.81957307158,8893.691526568577,8976.816069638993
2023-01-04 09:00:00,8877.0,8902.608743980352,8897.118207058937,8911.681006668072,8938.77212465502
2023-01-04 10:00:00,8885.0,8951.28455822058,8900.707290362163,8961.388890861737,8955.873906681245
2023-01-04 11:00:00,8976.0,8990.42469346984,8875.077596139568,9020.979794243909,9083.214126486186
2023-01-04 12:00:00,9017.0,8961.406944833423,8917.301053790767,9013.811452071875,9102.677273813593
2023-01-04 13:00:00,8895.0,8941.94155028759,8849.429022308392,8898.023105277181,8950.265509505805
2023-01-04 14:00:00,8945.0,8968.302802408729,8880.367492971578,8933.471369830855,8964.465250267807
2023-01-04 15:00:00,8976.0,8986.552847799372,8917.032703063378,9002.094806703255,9058.761609991649
2023-01-04 16:00:00,8889.0,8884.945960585039,8830.007240349649,8898.025319708317,8979.12089019011
2023-01-04 17:00:00,8628.0,8582.223590856172,8585.918281973354,8593.395060952838,8679.595815979588
2023-01-04 18:00:00,8529.0,8555.99938955046,8487.67288420441,8524.728183957724,8585.146412564627
2023-01-04 19:00:00,8251.0,8231.375592202,8183.78258981525,8227.979831357872,8267.892956196125
2023-01-04 20:00:00,7785.0,7768.149844112006,7667.2937020745385,7763.163614804022,7835.176532988509
2023-01-04 21:00:00,7354.0,7346.2012129455625,7301.696289842686,7357.189747483774,7408.990199941099
2023-01-04 22:00:00,7007.0,7004.5281911505335,6953.078472774858,7026.617236355433,7050.726436792221
2023-01-04 23:00:00,6738.0,6751.187654904039,6698.720432358652,6764.062982635175,6782.795255287072
2023-01-05 00:00:00,6740.0,6807.236679848513,6736.433416973777,6795.485416009302,6820.428791854549
2023-01-05 01:00:00,6553.0,6558.766733362311,6508.639577882268,6554.478330282451,6582.0116684456225
2023-01-05 02:00:00,6452.0,6530.028389269976,6451.200828086421,6503.245557426892,6543.601338188022
2023-01-05 03:00:00,6593.0,6662.973844125622,6601.360758567485,6659.611566547594,6667.425426334257
2023-01-05 04:00:00,7089.0,7093.79486387694,7014.430322454418,7077.722156651154,7146.166540989044
2023-01-05 05:00:00,8114.0,8075.3248338678895,8025.075554270456,8115.738880460339,8161.64426825589
2023-01-05 06:00:00,8594.0,8584.821104453204,8550.520182974087,8605.628502724134,8657.949999965025
2023-01-05 07:00:00,8749.0,8704.303833048161,8705.808211887666,8747.7282074074,8796.319817400226
2023-01-05 08:00:00,8968.0,8983.43308273949,8939.962112974208,8972.907021700345,9050.4867078528
2023-01-05 09:00:00,8957.0,8969.983235603479,8954.92919288831,8983.864760133176,9020.541422342534
2023-01-05 10:00:00,8919.0,9006.987138364035,8944.151433165109,8999.749686007797,8994.106893495617
2023-01-05 11:00:00,8940.0,8972.189750636566,8844.219397171364,9006.117388174787,9050.499960519623
2023-01-05 12:00:00,8895.0,8836.791891359,8794.320257108568,8895.650844105225,8988.852155786657
2023-01-05 13:00:00,8717.0,8767.405070748548,8670.696382320037,8715.123127714347,8767.858474447668
2023-01-05 14:00:00,8754.0,8758.882654668028,8692.227693668749,8746.357092927194,8756.573888849294
2023-01-05 15:00:00,8837.0,8850.341974234147,8774.482521879425,8858.686968058477,8921.427240180334
2023-01-05 16:00:00,8795.0,8792.556245606587,8736.474287803338,8805.965549461338,8885.788754666133
2023-01-05 17:00:00,8563.0,8522.31455157256,8524.219935438186,8526.08498506519,8619.950188319173
2023-01-05 18:00:00,8478.0,8505.941230507013,8435.063691715755,8474.6644900459,8535.334297041441
2023-01-05 19:00:00,8200.0,8180.375592201999,8145.967495553568,8179.357427125696,8217.614224750501
2023-01-05 20:00:00,7706.0,7690.788530922648,7580.855389670942,7681.534243517622,7756.201265171776
2023-01-05 21:00:00,7289.0,7282.767902447454,7240.816031983357,7288.658447483817,7338.016855638237
2023-01-05 22:00:00,6849.0,6844.782079559256,6820.510247619586,6869.155791836763,6895.198910746042
2023-01-05 23:00:00,6478.0,6473.585272949207,6453.050495712569,6508.18663238554,6518.47802319855
2023-01-06 00:00:00,6496.0,6557.23140982495,6499.641598498566,6540.751989679247,6569.488043556475
2023-01-06 01:00:00,6364.0,6379.703436143829,6348.915219733218,6367.432173376443,6389.724904832145
2023-01-06 02:00:00,6287.0,6357.037128333199,6301.193494439595,6347.07972430315,6382.702893619608
2023-01-06 03:00:00,6424.0,6500.690631644975,6452.738024304065,6494.527371218902,6501.939283457562
2023-01-06 04:00:00,6944.0,6951.247413539801,6886.041707666522,6939.119573359551,7006.404243512619
2023-01-06 05:00:00,7993.0,7961.907633401775,7945.527310457943,7992.571060964717,8038.375220515191
2023-01-06 06:00:00,8490.0,8487.006066847187,8466.250424825133,8501.185641710208,8549.696990075441
2023-01-06 07:00:00,8635.0,8593.180338347354,8591.51616760149,8637.808321515944,8684.912235215019
2023-01-06 08:00:00,8880.0,8900.773917442752,8867.413950976383,8895.997980905247,8961.39008938221
2023-01-06 09:00:00,8881.0,8896.263149939356,8906.43211044246,8914.488525417706,8939.937829654114
2023-01-06 10:00:00,8885.0,8958.942302786081,8912.194029830094,8964.796381120577,8955.992765787481
2023-01-06 11:00:00,8891.0,8923.189750636566,8796.746507065782,8953.08142916461,8995.225955509683
2023-01-06 12:00:00,8822.0,8764.817905328744,8723.9149592779,8817.822488681937,8909.352774391618
2023-01-06 13:00:00,8630.0,8679.782255497374,8580.347773702133,8628.645319040324,8682.293823242217
2023-01-06 14:00:00,8654.0,8655.589114730443,8590.355549972588,8642.283462540032,8658.416059721912
2023-01-06 15:00:00,8672.0,8680.537599382347,8606.93205497993,8698.255121860677,8754.236380989958
2023-01-06 16:00:00,8561.0,8534.625440114707,8495.564332805512,8556.801834057618,8617.71634581546
2023-01-06 17:00:00,8324.0,8286.273148504764,8282.351315585402,8287.774831132281,8382.671771811652
2023-01-06 18:00:00,8178.0,8208.617903277362,8129.197416964979,8176.570610742755,8236.301450407767
2023-01-06 19:00:00,7857.0,7841.970244525035,7803.209201895641,7836.328609842804,7875.811594427544
2023-01-06 20:00:00,7359.0,7344.312685213941,7241.598795431843,7335.653358961446,7409.166558140185
2023-01-06 21:00:00,6913.0,6903.345832727398,6863.611943923637,6910.997179329655,6962.074511295457
2023-01-06 22:00:00,6494.0,6495.82952511324,6462.480149180146,6514.665501244637,6537.622993269914
2023-01-06 23:00:00,6035.0,6029.882923161005,6015.327950455718,6065.121548338768,6073.084819797092
2023-01-07 00:00:00,5962.0,6028.66298736181,5966.4557587373865,6013.211991160434,6044.029450381162
2023-01-07 01:00:00,5908.0,5926.0155482786695,5897.817417069977,5921.938063012767,5942.181386584551
2023-01-07 02:00:00,5866.0,5939.2035865007165,5867.982598918206,5917.75911909434,5954.973427854643
2023-01-07 03:00:00,5952.0,6025.4744712213105,5953.925521688577,6011.888746974105,6024.994677070749
2023-01-07 04:00:00,6061.0,6074.022273310164,5985.688207565908,6043.798096146358,6116.174357835018
2023-01-07 05:00:00,6385.0,6367.810447992404,6332.526188204663,6387.015104425079,6433.504623512659
2023-01-07 06:00:00,6645.0,6648.670062445408,6623.825532481652,6663.3271137612155,6692.706529699833
2023-01-07 07:00:00,6886.0,6868.320957980342,6856.497861864232,6905.2910268699015,6954.973141130832
2023-01-07 08:00:00,7408.0,7459.352146213085,7409.928016230409,7466.92046155419,7507.022443389032
2023-01-07 09:00:00,7588.0,7625.345299218947,7647.317290527076,7631.88623669239,7660.445419061504
2023-01-07 10:00:00,7659.0,7803.873008362118,7701.149542490747,7754.756022847227,7736.263645139372
2023-01-07 11:00:00,7507.0,7523.736631820035,7414.694286518466,7550.296308706168,7595.789314929095
2023-01-07 12:00:00,7403.0,7363.8487410125945,7325.744992926847,7391.535704561033,7453.522666807034
2023-01-07 13:00:00,7254.0,7304.954972792487,7213.3135973233975,7254.036477013692,7295.927469549476
2023-01-07 14:00:00,7258.0,7257.51956043415,7196.6655788287535,7251.871591011621,7266.889225603058
2023-01-07 15:00:00,7395.0,7436.361660658862,7392.021130416917,7446.336136699857,7470.371699537115
2023-01-07 16:00:00,7437.0,7404.904988675657,7382.483409767942,7432.2372391054605,7494.855296119086
2023-01-07 17:00:00,7306.0,7247.001644521171,7267.134878601376,7272.243956874925,7353.887798639337
2023-01-07 18:00:00,7225.0,7276.053605436267,7181.81000929896,7233.329951336189,7294.846961216693
2023-01-07 19:00:00,7045.0,7030.393253141878,7006.364893956227,7027.785643599995,7056.045357600005
2023-01-07 20:00:00,6713.0,6720.991768103442,6617.567315384889,6704.5107785441905,6761.111485741941
